NOP15		Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis; localizes to both nucleolus and cytoplasm			YNL110C	S000005054
NOP16		Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis			YER002W	S000000804
NOP2	YNA1	Probable RNA m(5)C methyltransferase, essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S pre-ribosomal particles		Null mutant is inviable; overexpression leads to changes in nucleolar morphology	YNL061W	S000005005
NOP4	NOP77	Nucleolar protein, essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs)		Null mutant is inviable; conditional mutant shows diminished accumulation of 60S ribosomal subunits due to a lack of production of mature 25S rRNA from 27S precursor rRNA	YPL043W	S000005964
NOP53	RRP16	Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p; null mutant is viable but growth is severely impaired			YPL146C	S000006067
NOP56	SIK1	Essential evolutionarily-conserved nucleolar protein component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects		Other phenotypes: Shortens the G1 phase of the cell cycle when present in high-copy|wild-type gene suppresses toxicity of GAL4-I-Kappa-B alpha in yeast	YLR197W	S000004187
NOP58	NOP5	Protein involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA		Null mutant is inviable; in vivo depletion impairs synthesis of the 40S ribosomal subunit	YOR310C	S000005837
NOP6		Putative RNA-binding protein implicated in ribosome biogenesis; contains an RNA recognition motif (RRM) and has similarity to hydrophilins; NOP6 may be a fungal-specific gene as no homologs have been yet identified in higher eukaryotes			YDL213C	S000002372
NOP7	YPH1	Nucleolar protein involved in rRNA processing and 60S ribosomal subunit biogenesis; constituent of several different pre-ribosomal particles; required for exit from G<sub>0</sub> and the initiation of cell proliferation			YGR103W	S000003335
NOP8		Nucleolar protein required for 60S ribosomal subunit biogenesis			YOL144W	S000005504
NOP9		Essential subunit of U3-containing 90S preribosome involved in production of 18S rRNA and assembly of small ribosomal subunit; also part of pre-40S ribosome and required for its export into cytoplasm; binds RNA and contains pumilio domain			YJL010C	S000003547
NOT3		Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation		Null mutant is viable, overexpression of NOT3 suppresses cdc39(not1) and cdc36(not2) mutations	YIL038C	S000001300
NOT5		Subunit of the CCR4-NOT complex, which is a global transcriptional regulator with roles in transcription initiation and elongation and in mRNA degradation		Null mutant is viable, mutations in not4(mot2) are synthetically lethal with mutations in not5, overexpression of NOT3 or NOT4(MOT2) suppresses not5 mutations	YPR072W	S000006276
NOV1				novobiocin resistance		S000029325
NP16		Nuclear protein important for nuclear protein localization				S000029326
NPA3	EPA1	Essential, conserved, cytoplasmic ATPase; phosphorylated by the Pcl1p-Pho85p kinase complex			YJR072C	S000003833
NPC2		Functional homolog of human NPC2/He1, which is a cholesterol-binding protein whose deficiency causes Niemann-Pick type C2 disease involving retention of cholesterol in lysosomes			YDL046W	S000002204
NPL3	MTR13|MTS1|NAB1|NOP3	RNA-binding protein that carries poly(A)+ mRNA from the nucleus into the cytoplasm; required for the splicing of pre-mRNAs; dissociation from mRNAs is promoted by Mtr10p; phosphorylated by Sky1p in the cytoplasm		Null mutant is inviable, npl3 mutants are temperature-sensitive for growth, but do not exhibit a defect in localization of nuclear proteins	YDR432W	S000002840
NPL4	HRD4	Endoplasmic reticulum and nuclear membrane protein, forms a complex with Cdc48p and Ufd1p that recognizes ubiquitinated proteins in the endoplasmic reticulum and delivers them to the proteasome for degradation		Temperature-sensitive mutants accumulate nuclear-targeted proteins in the cytoplasm and poly(A)+RNA in the nucleus and show defects in nuclear membrane integrity at the nonpermissive temperature	YBR170C	S000000374
NPL6	RSC7	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Ldb7p, and Htl1p to form a module important for a broad range of RSC functions; involved in nuclear protein import and maintenance of proper telomere length			YMR091C	S000004697
NPP1		Nucleotide pyrophosphatase/phosphodiesterase family member; mediates extracellular nucleotide phosphate hydrolysis along with Npp2p and Pho5p; activity and expression enhanced during conditions of phosphate starvation			YCR026C	S000000621
NPP2		Nucleotide pyrophosphatase/phosphodiesterase family member; mediates extracellular nucleotide phosphate hydrolysis along with Npp1p and Pho5p; activity and expression enhanced during conditions of phosphate starvation			YEL016C	S000000742
NPR1		Protein kinase that stabilizes several plasma membrane amino acid transporters by antagonizing their ubiquitin-mediated degradation		inactive ammonia-sensitive amino acid permeases	YNL183C	S000005127
NPR2		Protein with a possible role in regulating expression of nitrogen permeases; transcription is induced in response to proline and urea; contains two PEST sequences; null mutant is resistant to cisplatin and doxorubicin			YEL062W	S000000788
NPT1		Nicotinate phosphoribosyltransferase, acts in the salvage pathway of NAD+ biosynthesis; required for silencing at rDNA and telomeres and has a role in silencing at mating-type loci; localized to the nucleus		Mutations weaken silencing and also cause a reduction in the intracellular NAD(+) level.	YOR209C	S000005735
NPY1		NADH diphosphatase (pyrophosphatase), hydrolyzes the pyrophosphate linkage in NADH and related nucleotides; localizes to peroxisomes		No readily detected phenotype	YGL067W	S000003035
NQM1		Transaldolase of unknown function; transcription is repressed by Mot1p and induced by alpha-factor and during diauxic shift			YGR043C	S000003275
NRD1		RNA-binding protein that interacts with the C-terminal domain of the RNA polymerase II large subunit (Rpo21p), preferentially at phosphorylated Ser5; required for transcription termination and 3' end maturation of nonpolyadenylated RNAs			YNL251C	S000005195
NRG1		Transcriptional repressor that recruits the Cyc8p-Tup1p complex to promoters; mediates glucose repression and negatively regulates a variety of processes including filamentous growth and alkaline pH response		Null mutant is viable, relieves glucose repression of SUC2 and STA1; suppresses snf mutations	YDR043C	S000002450
NRG2		Transcriptional repressor that mediates glucose repression and negatively regulates filamentous growth; has similarity to Nrg1p		Null mutant is viable with no detected phenotypes	YBR066C	S000000270
NRK1		Nicotinamide riboside kinase, catalyzes the phosphorylation of nicotinamide riboside and nicotinic acid riboside in salvage pathways for NAD+ biosynthesis			YNL129W	S000005073
NRM1		Transcriptional co-repressor of MBF (MCB binding factor)-regulated gene expression; Nrm1p associates stably with promoters via MBF to repress transcription upon exit from G1 phase			YNR009W	S000005292
NRP1		Putative RNA binding protein of unknown function; localizes to stress granules induced by glucose deprivation; predicted to be involved in ribosome biogenesis			YDL167C	S000002326
NRT1	THI71|YOR29-22	High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity			YOR071C	S000005597
NSA1		Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis			YGL111W	S000003079
NSA2		Protein constituent of 66S pre-ribosomal particles, contributes to processing of the 27S pre-rRNA		Heterozygous diploid mutant exhibit haploinsufficiency K1 killer toxin resistance	YER126C	S000000928
NSE1		Essential subunit of the Mms21-Smc5-Smc6 complex; nuclear protein required for DNA repair and growth; has a nonstructural role in the maintenance of chromosomes		nse1 mutants are highly sensitive to DNA-damaging treatments and exhibit abnormal cellular morphologies.	YLR007W	S000003997
NSE3		Essential subunit of the Mms21-Smc5-Smc6 complex; protein of unknown function; required for DNA repair and growth			YDR288W	S000002696
NSE4	QRI2	Nuclear protein that plays a role in the function of the Smc5p-Rhc18p complex			YDL105W	S000002263
NSE5		Essential subunit of the Mms21-Smc5-Smc6 complex; required for cell viability and DNA repair			YML023C	S000004485
NSG1		Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins		Null: none	YHR133C	S000001175
NSG2		Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; homolog of mammalian INSIG proteins		Null: none	YNL156C	S000005100
NSL1		Essential component of the MIND kinetochore complex (Mtw1p Including Nnf1p-Nsl1p-Dsn1p) which joins kinetochore subunits contacting DNA to those contacting microtubules; required for accurate chromosome segregation			YPL233W	S000006154
NSP1		Essential component of the nuclear pore complex, which mediates nuclear import and export			YJL041W	S000003577
NSR1	SHE5	Nucleolar protein that binds nuclear localization sequences, required for pre-rRNA processing and ribosome biogenesis		Null mutant is viable, shows severe growth defect.	YGR159C	S000003391
NST1		Protein of unknown function, mediates sensitivity to salt stress; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1			YNL091W	S000005035
NTA1	DEA1	Amidase, removes the amide group from N-terminal asparagine and glutamine residues to generate proteins with N-terminal aspartate and glutamate residues that are targets of ubiquitin-mediated degradation		Null mutant is viable but cannot degrade N-end rule substrates that have N-terminal asparagine or glutamine	YJR062C	S000003823
NTC20		Member of a complex, including Prp19p, that binds to the spliceosome; required for pre-mRNA splicing		Null mutant is viable. ntc20 ntc30 double mutant is very sick and accumulates pre-mRNA. Null mutant is synthetically lethal with prp19.	YBR188C	S000000392
NTE1		Serine esterase that deacylates exogenous lysophospholipids, homolog of human neuropathy target esterase (NTE); mammalian NTE1 deacylates phosphatidylcholine to glycerophosphocholine			YML059C	S000004524
NTF2		Nuclear envelope protein, interacts with GDP-bound Gsp1p and with proteins of the nuclear pore to transport Gsp1p into the nucleus where it is an essential player in nucleocytoplasmic transport		Null mutant is inviable; temperature-sensitive mutants are defective in localization of nuclear proteins at nonpermissive temperature	YER009W	S000000811
